sag mir bitte, wie viele menschen in deutschland gestorben sind	intent:latest_numbers
wird der virus über tröpfeninfektion übertragen	intent:how_does_corona_spread
wird der virus per handschlag übertragen	intent:how_does_corona_spread
ich würde gerne wissen, ob haustier mit dem virus infiziert werden kann	intent:can_i_get_from_feces_animal_pets
ist es möglich, dass sich katzen mit dem coronavirus anstecken	intent:can_i_get_from_feces_animal_pets
kann ich corona kriegen, wenn ich einen fremden hund streichle	intent:can_i_get_from_feces_animal_pets
überträgt mein hund coronavirus	intent:can_i_get_from_feces_animal_pets
überträgt sich das coronavirus auf hunde	intent:can_i_get_from_feces_animal_pets
überträgt sich corona zwischen mensch und tier	intent:can_i_get_from_feces_animal_pets
überträgt sich das coronavirus von haustiere zu menschen	intent:can_i_get_from_feces_animal_pets
gibt es im pferdestall ein erhöhtes risiko durch übertragung von pferden	intent:can_i_get_from_feces_animal_pets
ist es gefährlich für meine katze	intent:can_i_get_from_feces_animal_pets
ist es möglich durch fleisch infiziert zu werden	intent:can_i_get_from_feces_animal_pets
ist es möglich sich von einem hundebiss mit corona zu infizieren	intent:can_i_get_from_feces_animal_pets
können die tiere auch infiziert werden	intent:can_i_get_from_feces_animal_pets
können die tiere mich an corona anstecken	intent:can_i_get_from_feces_animal_pets
können flöhe den virus verbreiten	intent:can_i_get_from_feces_animal_pets
können haustiere covid-19 übertragen	intent:can_i_get_from_feces_animal_pets
können meine haustiere das coronavirus übertragen	intent:can_i_get_from_feces_animal_pets
können meine katzen mich mit dem coronavirus anstecken	intent:can_i_get_from_feces_animal_pets
können tiere an corona erkranken und mich infizieren	intent:can_i_get_from_feces_animal_pets
können tiere coronavirus übertragen	intent:can_i_get_from_feces_animal_pets
können tiere sich vom menschen mit corona anstecken	intent:can_i_get_from_feces_animal_pets
können vögel den coronavirus verbreiten	intent:can_i_get_from_feces_animal_pets
kam das coronavirus durch tiere auf den menschen	intent:can_i_get_from_feces_animal_pets
kam der corona virus von fledermäusen	intent:can_i_get_from_feces_animal_pets
kann corona von meiner katze auf mich überspringen	intent:can_i_get_from_feces_animal_pets
kann das coronavirus über den kot meines haustieres übertragen werden	intent:can_i_get_from_feces_animal_pets
kann das coronavirus durch die tiere übertagen werden	intent:can_i_get_from_feces_animal_pets
kann ich corona von einem tier bekommen	intent:can_i_get_from_feces_animal_pets
kann ich corona von meiner katze bekommen	intent:can_i_get_from_feces_animal_pets
kann ich das coronavirus aus gemüse bekommen	intent:can_i_get_from_feces_animal_pets
kann ich das virus von meiner katze bekommen	intent:can_i_get_from_feces_animal_pets
kann ich durch fleischverzehr corona bekommen	intent:can_i_get_from_feces_animal_pets
kann ich gefahrlos fleisch essen	intent:can_i_get_from_feces_animal_pets
kann ich mein haustier mit corona anstecken	intent:can_i_get_from_feces_animal_pets
kann ich meine haustiere bedenken los füttern oder muss ich auf etwas bezüglich des virus beachten	intent:can_i_get_from_feces_animal_pets
kann ich meine haustiere mit dem virus anstecken	intent:can_i_get_from_feces_animal_pets
kann ich meinen hund mit dem coronavirus anstecken	intent:can_i_get_from_feces_animal_pets
kann ich meinen kater anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich über meinen hund mit corona infizieren	intent:can_i_get_from_feces_animal_pets
kann ich mich über tiere mit dem virus anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich bei meinem hund anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich durch das streicheln von fremden haustieren infizieren	intent:can_i_get_from_feces_animal_pets
kann ich mich durch den verzehr einer fledermaus suppe infizieren	intent:can_i_get_from_feces_animal_pets
kann ich mich durch den verzehr von fleisch mit dem coronavirus infizieren	intent:can_i_get_from_feces_animal_pets
kann ich mich durch meine haustiere anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich durch meinen hund infizieren	intent:can_i_get_from_feces_animal_pets
kann ich mich durch tiere anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich durch tiere auch vom virus anstecken lassen	intent:can_i_get_from_feces_animal_pets
kann ich mich im zoo bei tieren anstecken	intent:can_i_get_from_feces_animal_pets
kann ich mich mit dem coronavirus infizieren wenn ich infiziertes fleisch esse	intent:can_i_get_from_feces_animal_pets
kann ich mit dem coronavirus infiziertes fleisch essen	intent:can_i_get_from_feces_animal_pets
kann ich noch beruhigt fleisch essen oder muss ich angst haben mich anzustecken	intent:can_i_get_from_feces_animal_pets
kann man das virus von ihrem haustier bekommen	intent:can_i_get_from_feces_animal_pets
kann man den virus and haustiere weitergeben	intent:can_i_get_from_feces_animal_pets
kann man durch die tiere mit corona infiziert werden	intent:can_i_get_from_feces_animal_pets
kann man sich durch mücckenstiche infizieren	intent:can_i_get_from_feces_animal_pets
kann man sich mit dem coronavirus von haustieren anstecken	intent:can_i_get_from_feces_animal_pets
kann mein haustier auch corona bekommen	intent:can_i_get_from_feces_animal_pets
kann mein haustier den virus verbreiten	intent:can_i_get_from_feces_animal_pets
kann mein hund mich mit dem coronavirus anstecken	intent:can_i_get_from_feces_animal_pets
übertragen mücken oder andere stechtiere das coronavirus	intent:can_i_get_from_feces_animal_pets
wird das virus vom tier auf den menschen übertragen	intent:can_i_get_from_feces_animal_pets
wurde das coronavirus von wildtieren übertragen	intent:can_i_get_from_feces_animal_pets
wie bemerke ich das coronavirus bei haustieren	intent:can_i_get_from_feces_animal_pets
kann ich corona bekommen, wenn ich ein paket annehme	intent:can_i_get_from_packages_surfaces
kann ich mich durch gegenstände aus dem supermarkt, auf die jemand gehustet hat, infizieren	intent:can_i_get_from_packages_surfaces
kann ich mich mit covid anstecken, wenn ich eine verseuchte türklinke anfasse	intent:can_i_get_from_packages_surfaces
kannst du mir sagen, ob ich mich durch geliefertes essen anstecken kann	intent:can_i_get_from_packages_surfaces
wie kann ich mich am besten schützen, wenn fremde gegenstände in meine wohnung gelangen	intent:can_i_get_from_packages_surfaces
wie lange lebt das virus auf metallflächen	intent:can_i_get_from_packages_surfaces
überlebt das coronavirus auf meiner kleidung	intent:can_i_get_from_packages_surfaces
überlebt das virus auf dem lenkrad meines autos	intent:can_i_get_from_packages_surfaces
auf welchen oberflächen kann sich das virus festsetzen	intent:can_i_get_from_packages_surfaces
befindet sich das coronavirus auf türklinken	intent:can_i_get_from_packages_surfaces
bleibt das coronavirus an bargeld haften	intent:can_i_get_from_packages_surfaces
braucht das virus eine bestimmte oberflächenstruktur um länger aktiv zu sein	intent:can_i_get_from_packages_surfaces
das virus kann über lebensmittelpakete übertragen werden	intent:can_i_get_from_packages_surfaces
informieren sie mich über verbreitung des coronavirus über oberflächen	intent:can_i_get_from_packages_surfaces
ist der virus auf kalten flächen überlebensfähig	intent:can_i_get_from_packages_surfaces
ist eine infektion mit dem coronavirus über eine papierzeitung oder -zeitschrift möglich	intent:can_i_get_from_packages_surfaces
kann corona virus über handschuhe übertragen werden	intent:can_i_get_from_packages_surfaces
kann covid 19 auf der oberfläche meines telefons leben	intent:can_i_get_from_packages_surfaces
kann das coronavirus über oberflächen übertragen werden	intent:can_i_get_from_packages_surfaces
kann das coronavirus auch durch die annahme von postpaketen übertragen werden	intent:can_i_get_from_packages_surfaces
kann das coronavirus auf verpackungen überleben	intent:can_i_get_from_packages_surfaces
kann das coronavirus durch briefe oder pakete übertragen werden	intent:can_i_get_from_packages_surfaces
kann das virus über den postweg übertragen werden	intent:can_i_get_from_packages_surfaces
kann das virus über flächen im supermarkt übertragen werden	intent:can_i_get_from_packages_surfaces
kann das virus auch über gläser verteilt werden	intent:can_i_get_from_packages_surfaces
kann das virus durch das anfassen der türklinke übertragen werden	intent:can_i_get_from_packages_surfaces
kann das virus länger auf oberflächen überleben	intent:can_i_get_from_packages_surfaces
kann das virus von metall-oberflächen einfach weggewischt werden	intent:can_i_get_from_packages_surfaces
kann das virus von oberflächen auf mich übergehen	intent:can_i_get_from_packages_surfaces
kann der coronavirus über die klobrille übertragen werden	intent:can_i_get_from_packages_surfaces
kann die verbreitung des coronavirus über oberflächen unterbunden werden	intent:can_i_get_from_packages_surfaces
kann ich durch kontakt mit klamotten von einer infizierten person infizieren	intent:can_i_get_from_packages_surfaces
kann ich mich an einer parkbank infizieren	intent:can_i_get_from_packages_surfaces
kann ich mich an wechselgeld mit covid neunzehn anstecken	intent:can_i_get_from_packages_surfaces
kann ich mich anstecken wenn ich ein paket annehme	intent:can_i_get_from_packages_surfaces
kann ich mich auf öffentlichen toiletten mit dem virus anstecken	intent:can_i_get_from_packages_surfaces
kann ich mich beim einkaufen durch das anfassen von lebensmitteln anstecken	intent:can_i_get_from_packages_surfaces
kann ich mich durch pakete mit dem virus infizieren	intent:can_i_get_from_packages_surfaces
kann ich mich durch togo bechner mit corona infizieren	intent:can_i_get_from_packages_surfaces
kann ich mich durch ungewaschenes obst anstecken	intent:can_i_get_from_packages_surfaces
kann ich mich mit corona im fürstuhl anstecken	intent:can_i_get_from_packages_surfaces
kann ich mich mit covid-19 infizieren wenn ich es auf einer plastikflasche anfasse	intent:can_i_get_from_packages_surfaces
kann man sich über lieferungen mir dem coronavirus anstecken	intent:can_i_get_from_packages_surfaces
kann man sich durch obst aus dem supermarkt anstecken	intent:can_i_get_from_packages_surfaces
sind pakete aus china gefährlich für die übertragung des virus	intent:can_i_get_from_packages_surfaces
sterben coronaviren auf metaloberflächen schneller ab	intent:can_i_get_from_packages_surfaces
stirbt das virus auf oberflächenvon alleine ab nach einiger zeit	intent:can_i_get_from_packages_surfaces
unverpacktes gemüse eine infektionsgefahr	intent:can_i_get_from_packages_surfaces
wann stirbt das coronavirus auf metall	intent:can_i_get_from_packages_surfaces
welche lebensdauer hat das virus auf oberflächen	intent:can_i_get_from_packages_surfaces
wie hoch ist das risiko der infizierung durch geld	intent:can_i_get_from_packages_surfaces
wie kann ich mich durch den kontakt auf oberflächen vor dem virus schützen	intent:can_i_get_from_packages_surfaces
wie kann ich mich vor dem virus an gegenständen schützen	intent:can_i_get_from_packages_surfaces
wie lang überlebt das virus auf einer türklinke	intent:can_i_get_from_packages_surfaces
wie lange überlebt das virus auf verpackungen	intent:can_i_get_from_packages_surfaces
wie lange überlebt das virus auf verschiedenen oberflächen	intent:can_i_get_from_packages_surfaces
wie lange bleibt covid-19 auf glatten oberflächen	intent:can_i_get_from_packages_surfaces
wie lange dauert es bis glatte oberflächen nicht mehr infektiös sind	intent:can_i_get_from_packages_surfaces
wie lange hält sich das coronavirus auf dem lenkrad im auto	intent:can_i_get_from_packages_surfaces
wie lange hält sich das virus auf der kleidung	intent:can_i_get_from_packages_surfaces
wie lange hält sich das virus auf holz	intent:can_i_get_from_packages_surfaces
wie lange hält sich das virus auf metal	intent:can_i_get_from_packages_surfaces
wie lange kann das coronavirus auf aufzugsknöpfen leben	intent:can_i_get_from_packages_surfaces
wie lange kann das coronavirus auf einer oberfläche überleben	intent:can_i_get_from_packages_surfaces
wie lange kann das coronavirus auf obst überleben	intent:can_i_get_from_packages_surfaces
wie lange kann das virus auf einem einkaufswagen überleben	intent:can_i_get_from_packages_surfaces
wie lange kann das virus auf oberflächen überleben	intent:can_i_get_from_packages_surfaces
wie lange kann dass virus auf einer oberfläche überleben	intent:can_i_get_from_packages_surfaces
wie lange kann dass virus auf plastik überleben	intent:can_i_get_from_packages_surfaces
ich komme gerade aus shanghai, ist das ein hochrisikogebiet	intent:what_if_i_visited_high_risk_area
ich komme gerade aus spanien, was nun	intent:what_if_i_visited_high_risk_area
ich muss nächste woche nach china, welche vorkehrungen muss ich treffen	intent:what_if_i_visited_high_risk_area
ich war gerade in der lombardei, was sollte ich tun	intent:what_if_i_visited_high_risk_area
ich war im skiurlaub in ischgl, muss ich mir sorgen machen	intent:what_if_i_visited_high_risk_area
ich war in einem hochrisikogebiet, was soll ich denn jetzt tun	intent:what_if_i_visited_high_risk_area
ich war in ischgl, soll ich mich testen lassen	intent:what_if_i_visited_high_risk_area
ich war in wuhan, muss ich mich testen lassen	intent:what_if_i_visited_high_risk_area
ich war vor kurzem in südkorea, was soll ich tun	intent:what_if_i_visited_high_risk_area
ist es gefährlich mit leuten kontakt zu haben, die gerade aus hochrisikogebieten kommen	intent:what_if_i_visited_high_risk_area
jemand kam gerade aus italien zurück geflogen, ist das gefährlich	intent:what_if_i_visited_high_risk_area
kann ich personen treffen, die in italien waren,über keine symptome zeigen	intent:what_if_i_visited_high_risk_area
kannst du mir alle hochrisikogebiete von corona nennen, damit ich weiß ob ich mir sorgen machen muss	intent:what_if_i_visited_high_risk_area
muss ich jemandem melden, dass ich vor zwei monaten in china war	intent:what_if_i_visited_high_risk_area
soll ich maske tragen, wenn ich in einer hochrisikoländer gewesen bin	intent:what_if_i_visited_high_risk_area
soll mein vater, der im italienischen skigebiet urlaub gemacht hat, sich in quarantäne begeben	intent:what_if_i_visited_high_risk_area
sollen menschen, die aus hochrisikogebieten zurückkehren, in quarantäne	intent:what_if_i_visited_high_risk_area
sollte ich den arzt besuchen, wenn ich vor einem monat in italien gewesen bin	intent:what_if_i_visited_high_risk_area
was ist das protokoll für personen, die kürzlich gebiete mit hohem risiko für coronavirus besucht haben	intent:what_if_i_visited_high_risk_area
was muss ich beachten, wenn ich aus einem hochrisikogebiet komme	intent:what_if_i_visited_high_risk_area
was muss ich tun, wenn ich aus einem risikogebiet zurückkehre	intent:what_if_i_visited_high_risk_area
was muss ich tun, wenn ich ein hochrisikogebiet besucht habe	intent:what_if_i_visited_high_risk_area
was muss ich tun, wenn ich kürzlich an orte mit hohem risiko gereist bin	intent:what_if_i_visited_high_risk_area
was sind die maßnahmen, wenn ich aus einem risikoland komme	intent:what_if_i_visited_high_risk_area
was soll ich machen, wenn ich gerade in ein hochrisikogebiet gewesen bin	intent:what_if_i_visited_high_risk_area
was soll ich tun , wenn ich einen kontakt mit einer aus einem hochrisikogebiet hatte	intent:what_if_i_visited_high_risk_area
was soll ich tun, nachdem ich ein gebiet mit hohem risiko besucht habe	intent:what_if_i_visited_high_risk_area
was soll ich tun, wenn ich in einem hochrisikogebiet von coronavirus bin	intent:what_if_i_visited_high_risk_area
was soll ich tun, wenn ich kürzlich in einem hochrisikogebiet war	intent:what_if_i_visited_high_risk_area
was sollen die menschen tun, wenn sie an einem corona-hotspot gewesen sind	intent:what_if_i_visited_high_risk_area
was, wenn ich aus einem risikogebiet komme	intent:what_if_i_visited_high_risk_area
welche maßnahmen muss ich ergreifen, falls ich vor kurzem in einem hochrisikogebiet war	intent:what_if_i_visited_high_risk_area
welche maßnahmen soll ich ergreifen, wenn ich gerade aus italien zurückgekommen bin	intent:what_if_i_visited_high_risk_area
wie ist die vorgehensweise, bei besuchen in großstädten	intent:what_if_i_visited_high_risk_area
wie lange sollte ich in quarantäne bleiben, nachdem ich in einem ochrisikogebiet war	intent:what_if_i_visited_high_risk_area
wie lange wird man unter quarantäne gestellt, wenn man in einem hochrisikoland war	intent:what_if_i_visited_high_risk_area
wie muss ich mich verhalten, wenn ich kürzlich ein hochrisikoland besucht habe	intent:what_if_i_visited_high_risk_area
wie soll ich mich verhalten, wenn ich aus einem risikogebiet komme	intent:what_if_i_visited_high_risk_area
wie soll man sich verhalten, wenn man vor kurzem in wuhan war	intent:what_if_i_visited_high_risk_area
wie sollte ich vorgehen, wenn ich gerade in china war	intent:what_if_i_visited_high_risk_area
wie verhalte ich mich, nachdem ich aus einem hochrisikogebiet wiederkomme	intent:what_if_i_visited_high_risk_area
anleitung für die schritte nach der einreise aus einem hochrisikogebiet	intent:what_if_i_visited_high_risk_area
ich möchte informationen über die hochrisikogebiete in der welt haben	intent:what_if_i_visited_high_risk_area
ich war kürzlich in china. was soll ich tun	intent:what_if_i_visited_high_risk_area
ich war vor sieben wochen im elsass. sollte ich mich testen lassen	intent:what_if_i_visited_high_risk_area
ist es sicher mit menschen die aus hochrisikogebieten kommen zu leben	intent:what_if_i_visited_high_risk_area
kann ich trotz des coronavirus zurzeit nach china reisen	intent:what_if_i_visited_high_risk_area
kann ich trotzdem nach madrid zu meiner familie fahren	intent:what_if_i_visited_high_risk_area
maßnahmen nach besuch eines hochrisikigebietes corona	intent:what_if_i_visited_high_risk_area
mein nachbar war in china kann ich ihn noch grüßen	intent:what_if_i_visited_high_risk_area
muss ich in quarantäne weil ich italien war	intent:what_if_i_visited_high_risk_area
muss ich mich beim gesundheitsamt melden und mich testen lassen wenn ich in einem risiko land war	intent:what_if_i_visited_high_risk_area
muss ich mich nach dem aufenthalt in einem hochrisikogebiet irgendwo melden	intent:what_if_i_visited_high_risk_area
muss man sich nach einreise aus einem hochrisikoland in quarantäne begeben	intent:what_if_i_visited_high_risk_area
sollte ich aus einem risiko land direkt ausreisen	intent:what_if_i_visited_high_risk_area
sollte ich in selbstisolation gehen wenn ich in china war	intent:what_if_i_visited_high_risk_area
was ist nach rückkehr aus einem risikogebiet zu tun	intent:what_if_i_visited_high_risk_area
was muss ich beachten wenn ich in einem hot spot gebiet gewesen bin	intent:what_if_i_visited_high_risk_area
was tun wenn ich kontakt zu leuten aus krisengebiet hatte	intent:what_if_i_visited_high_risk_area
was tun wenn man in einem hochrisikogebiet war	intent:what_if_i_visited_high_risk_area
welche maßnahmen muss man machen wenn man aus hochrisikogebiet kommt	intent:what_if_i_visited_high_risk_area
wie lange muss ich in die quarantäne bleiben wenn ich in risikogebieten war	intent:what_if_i_visited_high_risk_area
wie soll ich mich nach der rückkehr aus einem risikogebiet verhalten	intent:what_if_i_visited_high_risk_area
wie verhalte ich mich wenn ich aus einem hochrisikogebiet komme	intent:what_if_i_visited_high_risk_area
wo melde ich mich wenn ich in einem hochrisikogebiet war	intent:what_if_i_visited_high_risk_area
worauf soll ich achten wenn ich im betroffenen ischgl skiurlaub gemacht habe	intent:what_if_i_visited_high_risk_area
gibt es eine möglichkeit, corona zu heilen	intent:what_are_treatment_options
gibt es medikamente, die corona heilen	intent:what_are_treatment_options
kannst du mir sagen, wie man covid behandelt	intent:what_are_treatment_options
muss man ins krankenhaus, wenn man sich infiziert hat	intent:what_are_treatment_options
sag mir, wie man von coronavirus heilen kann	intent:what_are_treatment_options
sage mir, wie ich eine infektion mit covid neunzehn am besten auskuriere	intent:what_are_treatment_options
was kann ich tun, um coronasymptome zu lindern	intent:what_are_treatment_options
welche fortschritte macht die forschung, um corona zu heilen	intent:what_are_treatment_options
welche medikamente muss ich nehmen, wenn ich das coronavirus habe	intent:what_are_treatment_options
wie ist es möglich, das virus zu heilen	intent:what_are_treatment_options
wie kann man corona heilen	intent:what_are_treatment_options
wie lange dauert es, bis die krankheit geheilt ist	intent:what_are_treatment_options
wie lautet die heilungsmethode, wenn man an corona erkrankt ist	intent:what_are_treatment_options
aktuelle heilungsansätze corona	intent:what_are_treatment_options
behandelt mein hausarzt auch corona	intent:what_are_treatment_options
behandlung bei coronainfektion	intent:what_are_treatment_options
behandlungsmöglichkeiten von corona anzeigen	intent:what_are_treatment_options
behandlungsmethoden bei coronavirus	intent:what_are_treatment_options
coronavirus behandlung zu hause	intent:what_are_treatment_options
gibt es bald eine impfung gegen corona	intent:what_are_treatment_options
gibt es medikamente gegen corona	intent:what_are_treatment_options
gibt es effiziente heilungsmethoden für corona infizierte	intent:what_are_treatment_options
gibt es ein corona gegenmittel	intent:what_are_treatment_options
gibt es ein gegenmittle für coronavirus	intent:what_are_treatment_options
gibt es ein gutes medikament gegen corona	intent:what_are_treatment_options
gibt es ein heilmittel gegen corona	intent:what_are_treatment_options
gibt es ein medikament gegen das virus	intent:what_are_treatment_options
gibt es ein medikamet gegen corona	intent:what_are_treatment_options
gibt es eine heilmethode für coronavirus	intent:what_are_treatment_options
gibt es eine impfung gegen das coronavirus	intent:what_are_treatment_options
gibt es eine schutzimpfung für sars-cov-2	intent:what_are_treatment_options
gibt es einen zugelassenen medikament für das coronavirus	intent:what_are_treatment_options
gibt es homöopathische mittel gegen corona	intent:what_are_treatment_options
gibt es inzwischen einen impfstoff für corona	intent:what_are_treatment_options
gibt es schon ein heilmittel gegen coronavirus	intent:what_are_treatment_options
gibt es schon einen impfstoff gegen das coronavirus	intent:what_are_treatment_options
heilungsmöglichkeiten durch homöopathie	intent:what_are_treatment_options
helfen malaria-mittel gegen das coronavirus	intent:what_are_treatment_options
hilft homeopathie gegen den coronavirus	intent:what_are_treatment_options
kann corona mit remdesivir behandelt werden	intent:what_are_treatment_options
kann ebola-medikament helfen	intent:what_are_treatment_options
kann man sich gegen den virus impfen lassen	intent:what_are_treatment_options
kann man vollständig von corona geheilt werden	intent:what_are_treatment_options
was für medikamente gibt es um corona zu heilen	intent:what_are_treatment_options
was hilft wenn man sich infiziert hat	intent:what_are_treatment_options
welche behandlungen werden gegen die corona krankheit angewendet	intent:what_are_treatment_options
welche behandlungsmöglichkeit gibt es zum virus	intent:what_are_treatment_options
welche behandlungsmöglichkeiten stehen für das neuartige coronavirus zur verfügung	intent:what_are_treatment_options
welche behandlungsmethoden gibt es für corona	intent:what_are_treatment_options
welche möglichkeiten zur behandlung eines infizierten gibt es aktuell	intent:what_are_treatment_options
welche medikamente können coronavirussymptome lindern	intent:what_are_treatment_options
welche medikamente können gegen das virus wirken	intent:what_are_treatment_options
welche therapien gibt es gegen corona	intent:what_are_treatment_options
wie behandelt man eine infektion mit dem coronavirus	intent:what_are_treatment_options
wie hoch ist die heilungschance bei einem schweren verlauf	intent:what_are_treatment_options
wie lässt sich das coronavirus behandeln	intent:what_are_treatment_options
wie schlimm ist die coronavirus krankheit	intent:what_are_treatment_options
wie schnell wird es eine heilung des coronavirus geben	intent:what_are_treatment_options
wie sehen die behandlungsmöglichkeiten für den coronavirus aus	intent:what_are_treatment_options
wie werden das virus und die symptome behandelt	intent:what_are_treatment_options
wie werden patienten mit einer coronainfektion behandelt	intent:what_are_treatment_options
wie wird eine erkrankung an covid-19 behandelt	intent:what_are_treatment_options
wird es dieses jahr einen impfstoff gegen covid-19 geben	intent:what_are_treatment_options
wurde schon ein impfstoff gegen das virus entwickelt	intent:what_are_treatment_options
zeige mir effektive heilmethoden	intent:what_are_treatment_options
ist an dem mythos, dass bill gates hinter covid-19 steckt, etwas dran	intent:myths
ist das ein fakenews, dass corona-infizierte sich selbst testen können	intent:myths
ist ein mythos, dass kinder nicht am coronavirus erkranken können	intent:myths
ist es echt oder nur ein märchen, dass der virus im labor gezüchtet wurde	intent:myths
ist es ein märchen, dass tiere menschen anstecken können	intent:myths
ist es ein mythos dass covid 19 jüngere menschen eher gefährdet	intent:myths
ist es ein mythos, dass die grippe genauso gefährlich ist wie das coronavirus	intent:myths
ist es ein mythos, dass chinesen ihre haustiere getötet haben	intent:myths
ist es ein mythos, dass corona über 5g übertragen wird	intent:myths
ist es ein mythos, dass corona durch die luft übertragen werden kann	intent:myths
ist es ein mythos, dass corona mit einer fledermaussuppe angefangen hat	intent:myths
ist es ein mythos, dass corona vom pangolin übertragen wurde	intent:myths
ist es ein mythos, dass covid-19 bei kinder nicht auftretten kann	intent:myths
ist es ein mythos, dass covid-19 im labor entwickelt war	intent:myths
ist es ein mythos, dass das coronavirus bei jungen menschen nicht betroffen ist	intent:myths
ist es ein mythos, dass das coronavirus in einem labor hergestellt wurde	intent:myths
ist es ein mythos, dass das virus unter der sonne ausstirbt	intent:myths
ist es ein mythos, dass des coronavirus ursprünglich von einem wildtiermarkt in china stammt	intent:myths
ist es ein mythos, dass fledermäuse schuld sind an der entstehung von corona	intent:myths
ist es ein mythos, dass junge leute immun sind	intent:myths
